File mem_tracer.c, line 89, storeCommands:main:global allocated new memory segment at address 0xaaaacf4c7300 to size 80.
Input number 501: Tears of joy and pain.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dd620.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dd5a0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dd510.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dd480.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dd3f0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dd360.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dd2d0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dd240.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dd1b0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dd120.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dd090.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dd000.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dcf80.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dcf00.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dce80.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dce00.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dcd70.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dcce0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dcc50.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dcbc0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dcb30.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dcaa0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dca10.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dc980.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dc8f0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dc860.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dc7e0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dc760.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dc6e0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dc660.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dc5d0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dc540.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dc4b0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dc420.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dc390.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dc300.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dc270.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dc1e0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dc150.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dc0c0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dc040.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dbfc0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dbf40.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dbec0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dbe30.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dbda0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dbd10.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dbc80.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dbbf0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dbb60.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dbad0.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4dba40.
File mem_tracer.c, line 73, printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes:printNodes allocated new memory segment at address 0xaaaacf4db9b0.
